id,search_keyword_groups,keyword_count,keyword_group
40465043,การยกเลิกกรมธรรม์,1,1 Topic
40465106,การยกเลิกกรมธรรม์,1,1 Topic
40465849,การปฏิเสธจ่ายสินไหม,1,1 Topic
40467677,การยกเลิกกรมธรรม์,1,1 Topic
40468112,การยกเลิกกรมธรรม์,1,1 Topic
40468400,การยกเลิกกรมธรรม์,1,1 Topic
40470912,การปฏิเสธจ่ายสินไหม,1,1 Topic
40474353,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40474353,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
40474906,การยกเลิกกรมธรรม์,1,1 Topic
40477225,การยกเลิกกรมธรรม์,1,1 Topic
40479206,การยกเลิกกรมธรรม์,1,1 Topic
40479622,การปฏิเสธจ่ายสินไหม,1,1 Topic
40481432,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40481432,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
40481908,ประกันโควิด,2,More than 1 topic
40481908,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40483080,การยกเลิกกรมธรรม์,1,1 Topic
40484403,การยกเลิกกรมธรรม์,1,1 Topic
40485666,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
40485666,ค่าเบี้ยประกัน,2,More than 1 topic
40491064,การยกเลิกกรมธรรม์,1,1 Topic
40491949,การยกเลิกกรมธรรม์,1,1 Topic
40494728,ประกันโควิด,1,1 Topic
40497642,การยกเลิกกรมธรรม์,1,1 Topic
40498042,การยกเลิกกรมธรรม์,1,1 Topic
40500025,การปฏิเสธจ่ายสินไหม,1,1 Topic
40500742,ค่าเบี้ยประกัน,1,1 Topic
40507366,การยกเลิกกรมธรรม์,1,1 Topic
40509273,การยกเลิกกรมธรรม์,1,1 Topic
40510985,การยกเลิกกรมธรรม์,1,1 Topic
40512204,การปฏิเสธจ่ายสินไหม,1,1 Topic
40512754,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
40522143,การยกเลิกกรมธรรม์,1,1 Topic
40522837,การยกเลิกกรมธรรม์,1,1 Topic
40524604,การยกเลิกกรมธรรม์,1,1 Topic
40528706,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
40528839,การยกเลิกกรมธรรม์,2,More than 1 topic
40528839,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40532743,การยกเลิกกรมธรรม์,3,More than 1 topic
40532743,การปฏิเสธจ่ายสินไหม,3,More than 1 topic
40532743,ค่าเบี้ยประกัน,3,More than 1 topic
40536363,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
40537406,ประกันโควิด,1,1 Topic
40538822,การยกเลิกกรมธรรม์,1,1 Topic
40544109,การยกเลิกกรมธรรม์,2,More than 1 topic
40544109,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40548266,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
40548626,ค่าเบี้ยประกัน,1,1 Topic
40552109,การยกเลิกกรมธรรม์,1,1 Topic
40553520,การปฏิเสธจ่ายสินไหม,1,1 Topic
40554405,การยกเลิกกรมธรรม์,3,More than 1 topic
40554405,การปฏิเสธจ่ายสินไหม,3,More than 1 topic
40554405,ความล่าช้าในการจ่ายสินไหม,3,More than 1 topic
40559103,การปฏิเสธจ่ายสินไหม,1,1 Topic
40559748,ค่าเบี้ยประกัน,1,1 Topic
40559751,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40559751,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
40560194,การปฏิเสธจ่ายสินไหม,1,1 Topic
40560883,การยกเลิกกรมธรรม์,3,More than 1 topic
40560883,การปฏิเสธจ่ายสินไหม,3,More than 1 topic
40560883,ความล่าช้าในการจ่ายสินไหม,3,More than 1 topic
40564020,การปฏิเสธจ่ายสินไหม,1,1 Topic
40564722,ประกันโควิด,1,1 Topic
40565568,การยกเลิกกรมธรรม์,1,1 Topic
40565946,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
40567568,การยกเลิกกรมธรรม์,1,1 Topic
40568142,การยกเลิกกรมธรรม์,1,1 Topic
40569561,การยกเลิกกรมธรรม์,1,1 Topic
40571059,การปฏิเสธจ่ายสินไหม,1,1 Topic
40572982,การยกเลิกกรมธรรม์,1,1 Topic
40579824,ประกันโควิด,3,More than 1 topic
40579824,การปฏิเสธจ่ายสินไหม,3,More than 1 topic
40579824,ค่าเบี้ยประกัน,3,More than 1 topic
40580343,ประกันโควิด,1,1 Topic
40581856,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
40586456,ค่าเบี้ยประกัน,1,1 Topic
40591062,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
40591878,ค่าเบี้ยประกัน,1,1 Topic
40592962,การปฏิเสธจ่ายสินไหม,1,1 Topic
40593078,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40593078,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
40594902,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
40603147,การยกเลิกกรมธรรม์,1,1 Topic
40606101,การยกเลิกกรมธรรม์,4,More than 1 topic
40606101,ความล่าช้าในการจ่ายสินไหม,4,More than 1 topic
40606101,การปฏิเสธจ่ายสินไหม,4,More than 1 topic
40606101,ค่าเบี้ยประกัน,4,More than 1 topic
40606222,ค่าเบี้ยประกัน,1,1 Topic
40606623,การยกเลิกกรมธรรม์,1,1 Topic
40608117,การปฏิเสธจ่ายสินไหม,1,1 Topic
40609216,การยกเลิกกรมธรรม์,1,1 Topic
40609324,การยกเลิกกรมธรรม์,1,1 Topic
40615593,การยกเลิกกรมธรรม์,1,1 Topic
40617003,การยกเลิกกรมธรรม์,1,1 Topic
40623999,การปฏิเสธจ่ายสินไหม,1,1 Topic
40626498,การยกเลิกกรมธรรม์,1,1 Topic
40626664,การยกเลิกกรมธรรม์,1,1 Topic
40628340,ค่าเบี้ยประกัน,1,1 Topic
40630119,ประกันโควิด,1,1 Topic
40630586,การยกเลิกกรมธรรม์,2,More than 1 topic
40630586,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40631115,ประกันโควิด,1,1 Topic
40631772,การปฏิเสธจ่ายสินไหม,1,1 Topic
40632709,ประกันโควิด,2,More than 1 topic
40632709,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
40632819,ประกันโควิด,1,1 Topic
40633886,การยกเลิกกรมธรรม์,1,1 Topic
40634094,ประกันโควิด,2,More than 1 topic
40634094,การยกเลิกกรมธรรม์,2,More than 1 topic
